1.000000000000000000e+00,8.055157731819678757e-01,4.310344827586207184e-02,1.524000000000000077e-01,2.192118226600986153e-01,-6.248749333992177357e-01,4.219057218895516215e+00
1.000000000000000000e+00,7.600902459542082656e-01,7.068965517241379004e-01,5.079999999999999793e-02,6.108374384236454624e-01,-3.604814078996269044e-01,5.656057218895528038e+00
1.000000000000000000e+00,7.130898830296347191e-01,1.077586206896551796e-01,3.048000000000000154e-01,1.000000000000000000e+00,-5.693647012426052978e-01,4.488057218895521672e+00
1.000000000000000000e+00,8.748304912379624154e-01,4.310344827586207184e-02,3.048000000000000154e-01,2.463054187192118688e-02,-5.710003786949502391e-01,-7.608942781104472530e+00
1.000000000000000000e+00,8.987196820661973451e-01,4.310344827586207184e-02,2.539999999999999897e-02,1.000000000000000000e+00,-7.822342462718743228e-01,8.483057218895512008e+00
1.000000000000000000e+00,8.517193191416239095e-01,5.905172413793103869e-01,2.539999999999999897e-02,1.000000000000000000e+00,-4.407894337412326391e-01,7.594057218895530426e+00
1.000000000000000000e+00,5.991464547107981931e-01,5.732758620689655249e-01,1.015999999999999959e-01,2.192118226600986153e-01,-3.198416550466830488e-01,6.881057218895508143e+00
1.000000000000000000e+00,6.684611727667927328e-01,4.525862068965517127e-01,2.539999999999999897e-02,2.463054187192118688e-02,-5.378709968760863047e-01,9.362057218895531108e+00
1.000000000000000000e+00,8.748304912379624154e-01,2.155172413793103592e-01,2.285999999999999976e-01,1.000000000000000000e+00,-5.519954552999701836e-01,-2.765942781104483217e+00
1.000000000000000000e+00,6.907755278982137259e-01,4.310344827586207184e-02,2.539999999999999897e-02,2.463054187192118688e-02,-7.729936551628486807e-01,3.743057218895517124e+00
1.000000000000000000e+00,6.445719819385579141e-01,7.068965517241379004e-01,5.079999999999999793e-02,2.463054187192118688e-02,-3.540966474062876013e-01,3.301057218895524059e+00
1.000000000000000000e+00,5.752572638825633744e-01,5.862068965517240882e-01,1.524000000000000077e-01,2.192118226600986153e-01,-2.840245914714655817e-01,-5.363942781104482194e+00
1.000000000000000000e+00,7.377758908227872725e-01,1.853448275862069061e-01,1.015999999999999959e-01,6.108374384236454624e-01,-6.114310377106828565e-01,1.226505721889552269e+01
1.000000000000000000e+00,8.294049640102028054e-01,7.931034482758619886e-01,2.539999999999999897e-02,2.192118226600986153e-01,-4.061648937383988134e-01,1.340057218895525537e+00
1.000000000000000000e+00,7.130898830296347191e-01,4.525862068965517127e-01,2.539999999999999897e-02,2.192118226600986153e-01,-5.404075739118207045e-01,9.580057218895520421e+00
1.000000000000000000e+00,7.377758908227872725e-01,2.241379310344827624e-01,5.079999999999999793e-02,2.192118226600986153e-01,-6.484522292013623623e-01,8.813057218895524514e+00
1.000000000000000000e+00,7.824046010856292588e-01,3.534482758620689502e-01,1.524000000000000077e-01,1.000000000000000000e+00,-4.890137280663032771e-01,2.969057218895516215e+00
1.000000000000000000e+00,7.130898830296347191e-01,2.715517241379310498e-01,2.285999999999999976e-01,2.192118226600986153e-01,-5.092394849710158988e-01,4.337057218895525423e+00
1.000000000000000000e+00,7.377758908227872725e-01,1.594827586206896686e-01,1.524000000000000077e-01,1.000000000000000000e+00,-6.016368081940886015e-01,9.260057218895527242e+00
1.000000000000000000e+00,8.517193191416239095e-01,7.068965517241379004e-01,5.079999999999999793e-02,2.192118226600986153e-01,-3.566332672025460115e-01,-6.930942781104475259e+00
1.000000000000000000e+00,6.907755278982137259e-01,1.724137931034482873e-01,3.048000000000000154e-01,6.108374384236454624e-01,-5.398155381544543774e-01,7.945057218895529516e+00
1.000000000000000000e+00,6.684611727667927328e-01,7.931034482758619886e-01,2.539999999999999897e-02,1.000000000000000000e+00,-4.128687590644646299e-01,2.892057218895518034e+00
1.000000000000000000e+00,8.294049640102028054e-01,5.862068965517240882e-01,1.524000000000000077e-01,2.192118226600986153e-01,-2.840245914714655817e-01,-1.688394278110447999e+01
1.000000000000000000e+00,6.445719819385579141e-01,5.732758620689655249e-01,1.015999999999999959e-01,1.000000000000000000e+00,-3.387910050535378748e-01,1.398405721889551678e+01
1.000000000000000000e+00,8.055157731819678757e-01,2.241379310344827624e-01,5.079999999999999793e-02,2.192118226600986153e-01,-6.484522292013623623e-01,1.220305721889551087e+01
1.000000000000000000e+00,7.130898830296347191e-01,4.310344827586207184e-02,3.048000000000000154e-01,1.000000000000000000e+00,-5.928163040757818969e-01,4.567057218895515192e+00
1.000000000000000000e+00,7.824046010856292588e-01,4.310344827586207184e-02,3.048000000000000154e-01,1.000000000000000000e+00,-5.928163040757818969e-01,4.187057218895519739e+00
1.000000000000000000e+00,5.991464547107981931e-01,4.698275862068965747e-01,1.524000000000000077e-01,2.192118226600986153e-01,-3.757895183004973383e-01,6.961057218895520649e+00
1.000000000000000000e+00,8.987196820661973451e-01,1.853448275862069061e-01,1.015999999999999959e-01,2.192118226600986153e-01,-6.011104147693737687e-01,-3.292942781104484240e+00
1.000000000000000000e+00,8.294049640102028054e-01,4.310344827586207184e-02,2.539999999999999897e-02,2.192118226600986153e-01,-7.755303837458148442e-01,1.396205721889552542e+01
1.000000000000000000e+00,9.433483923290393314e-01,4.310344827586207184e-02,5.079999999999999793e-02,1.000000000000000000e+00,-7.208214634353399264e-01,3.836057218895520649e+00
1.000000000000000000e+00,8.517193191416239095e-01,1.594827586206896686e-01,1.524000000000000077e-01,1.000000000000000000e+00,-6.016368081940886015e-01,2.980057218895526105e+00
1.000000000000000000e+00,9.210340371976184493e-01,2.155172413793103592e-01,2.285999999999999976e-01,1.000000000000000000e+00,-5.519954552999701836e-01,-8.275942781104474122e+00
1.000000000000000000e+00,7.824046010856292588e-01,2.241379310344827624e-01,5.079999999999999793e-02,1.000000000000000000e+00,-6.551564452209212019e-01,1.059405721889553043e+01
1.000000000000000000e+00,6.684611727667927328e-01,5.258620689655172376e-01,5.079999999999999793e-02,1.000000000000000000e+00,-4.263568271546880339e-01,1.464705721889552770e+01
1.000000000000000000e+00,8.517193191416239095e-01,3.577586206896551935e-01,2.285999999999999976e-01,6.108374384236454624e-01,-4.494469952034780835e-01,-8.239942781104472758e+00
1.000000000000000000e+00,8.055157731819678757e-01,3.577586206896551935e-01,2.285999999999999976e-01,6.108374384236454624e-01,-4.494469952034780835e-01,-4.249942781104477874e+00
1.000000000000000000e+00,8.055157731819678757e-01,4.310344827586207184e-02,5.079999999999999793e-02,1.000000000000000000e+00,-7.208214634353399264e-01,1.368605721889551496e+01
1.000000000000000000e+00,8.055157731819678757e-01,7.931034482758619886e-01,2.539999999999999897e-02,1.000000000000000000e+00,-4.128687590644646299e-01,5.152057218895523150e+00
1.000000000000000000e+00,8.055157731819678757e-01,5.732758620689655249e-01,1.015999999999999959e-01,2.463054187192118688e-02,-3.173051960581347863e-01,-1.107694278110447605e+01
1.000000000000000000e+00,6.445719819385579141e-01,2.758620689655172376e-01,1.524000000000000077e-01,2.192118226600986153e-01,-5.328716782005891162e-01,1.097305721889552110e+01
1.000000000000000000e+00,5.752572638825633744e-01,7.068965517241379004e-01,5.079999999999999793e-02,2.463054187192118688e-02,-3.540966474062876013e-01,1.461057218895520649e+00
1.000000000000000000e+00,7.600902459542082656e-01,4.310344827586207184e-02,2.285999999999999976e-01,2.463054187192118688e-02,-5.905727314829417596e-01,2.071057218895520080e+00
1.000000000000000000e+00,6.214608098422191862e-01,8.922413793103448620e-01,5.079999999999999793e-02,2.192118226600986153e-01,-3.310881470664225334e-01,7.060057218895510189e+00
1.000000000000000000e+00,8.055157731819678757e-01,4.310344827586207184e-02,2.539999999999999897e-02,2.463054187192118688e-02,-7.729936551628486807e-01,1.384305721889552565e+01
1.000000000000000000e+00,7.600902459542082656e-01,5.905172413793103869e-01,2.539999999999999897e-02,1.000000000000000000e+00,-4.407894337412326391e-01,1.284405721889553043e+01
1.000000000000000000e+00,5.521460917862246465e-01,3.577586206896551935e-01,2.285999999999999976e-01,2.192118226600986153e-01,-4.394253073897531059e-01,1.050505721889553179e+01
1.000000000000000000e+00,7.377758908227872725e-01,5.905172413793103869e-01,2.539999999999999897e-02,1.000000000000000000e+00,-4.407894337412326391e-01,1.314405721889551337e+01
1.000000000000000000e+00,6.907755278982137259e-01,2.155172413793103592e-01,2.285999999999999976e-01,2.192118226600986153e-01,-5.352138062652582740e-01,8.585057218895515874e+00
1.000000000000000000e+00,6.684611727667927328e-01,1.853448275862069061e-01,1.015999999999999959e-01,1.000000000000000000e+00,-6.200596717874540253e-01,9.690057218895534064e+00
1.000000000000000000e+00,8.294049640102028054e-01,2.155172413793103592e-01,2.285999999999999976e-01,2.192118226600986153e-01,-5.352138062652582740e-01,-2.224942781104472189e+00
1.000000000000000000e+00,8.294049640102028054e-01,1.594827586206896686e-01,1.524000000000000077e-01,1.000000000000000000e+00,-6.016368081940886015e-01,5.150057218895527811e+00
1.000000000000000000e+00,7.130898830296347191e-01,3.577586206896551935e-01,2.285999999999999976e-01,6.108374384236454624e-01,-4.494469952034780835e-01,4.340057218895525537e+00
1.000000000000000000e+00,8.748304912379624154e-01,2.155172413793103592e-01,2.285999999999999976e-01,6.108374384236454624e-01,-5.452354719463698984e-01,-4.229942781104481853e+00
1.000000000000000000e+00,6.445719819385579141e-01,4.310344827586207184e-02,3.048000000000000154e-01,6.108374384236454624e-01,-5.867192389198585545e-01,6.312057218895519739e+00
1.000000000000000000e+00,7.377758908227872725e-01,7.068965517241379004e-01,5.079999999999999793e-02,2.192118226600986153e-01,-3.566332672025460115e-01,3.459057218895525310e+00
1.000000000000000000e+00,7.377758908227872725e-01,5.258620689655172376e-01,5.079999999999999793e-02,1.000000000000000000e+00,-4.263568271546880339e-01,1.380705721889552429e+01
1.000000000000000000e+00,5.298317366548036533e-01,4.698275862068965747e-01,1.524000000000000077e-01,6.108374384236454624e-01,-3.870698737068517525e-01,1.057105721889553429e+01
1.000000000000000000e+00,7.377758908227872725e-01,4.310344827586207184e-02,2.285999999999999976e-01,2.463054187192118688e-02,-5.905727314829417596e-01,4.241057218895521785e+00
1.000000000000000000e+00,7.377758908227872725e-01,4.310344827586207184e-02,2.539999999999999897e-02,2.463054187192118688e-02,-7.729936551628486807e-01,7.883057218895517693e+00
1.000000000000000000e+00,8.748304912379624154e-01,5.732758620689655249e-01,1.015999999999999959e-01,2.192118226600986153e-01,-3.198416550466830488e-01,-1.339894278110447878e+01
1.000000000000000000e+00,8.055157731819678757e-01,5.905172413793103869e-01,2.539999999999999897e-02,2.192118226600986153e-01,-4.340861658978394932e-01,6.463057218895515987e+00
1.000000000000000000e+00,5.521460917862246465e-01,5.258620689655172376e-01,5.079999999999999793e-02,2.192118226600986153e-01,-4.196523477874495867e-01,5.046057218895528607e+00
1.000000000000000000e+00,6.214608098422191862e-01,4.310344827586207184e-02,3.048000000000000154e-01,2.192118226600986153e-01,-5.775908105255606051e-01,5.575057218895524969e+00
1.000000000000000000e+00,8.987196820661973451e-01,1.000000000000000000e+00,2.539999999999999897e-02,1.000000000000000000e+00,-3.843532926987103249e-01,2.730572188955182611e-01
1.000000000000000000e+00,8.294049640102028054e-01,4.310344827586207184e-02,3.048000000000000154e-01,1.000000000000000000e+00,-5.928163040757818969e-01,1.677057218895528834e+00
1.000000000000000000e+00,8.055157731819678757e-01,1.853448275862069061e-01,1.015999999999999959e-01,2.463054187192118688e-02,-5.985740958138386913e-01,6.868057218895531335e+00
1.000000000000000000e+00,7.377758908227872725e-01,4.310344827586207184e-02,3.048000000000000154e-01,1.000000000000000000e+00,-5.928163040757818969e-01,6.207057218895515760e+00
1.000000000000000000e+00,8.055157731819678757e-01,4.310344827586207184e-02,2.285999999999999976e-01,1.000000000000000000e+00,-6.145338598533738317e-01,6.450057218895524969e+00
1.000000000000000000e+00,8.517193191416239095e-01,4.310344827586207184e-02,5.079999999999999793e-02,6.108374384236454624e-01,-7.179655870014399754e-01,1.317205721889553338e+01
1.000000000000000000e+00,5.521460917862246465e-01,5.862068965517240882e-01,1.524000000000000077e-01,2.192118226600986153e-01,-2.840245914714655817e-01,-5.493942781104477646e+00
1.000000000000000000e+00,8.748304912379624154e-01,7.931034482758619886e-01,2.539999999999999897e-02,6.108374384236454624e-01,-4.100125238181127618e-01,-6.522942781104474008e+00
1.000000000000000000e+00,7.600902459542082656e-01,3.577586206896551935e-01,2.285999999999999976e-01,1.000000000000000000e+00,-4.562072383085368776e-01,1.324057218895520194e+00
1.000000000000000000e+00,5.752572638825633744e-01,1.724137931034482873e-01,3.048000000000000154e-01,2.192118226600986153e-01,-5.306871852046763927e-01,1.928057218895519398e+00
1.000000000000000000e+00,7.130898830296347191e-01,4.051724137931034808e-01,5.079999999999999793e-02,1.000000000000000000e+00,-5.240965860240528462e-01,1.070205721889553452e+01
1.000000000000000000e+00,7.600902459542082656e-01,4.310344827586207184e-02,1.524000000000000077e-01,2.192118226600986153e-01,-6.248749333992177357e-01,8.249057218895531562e+00
1.000000000000000000e+00,7.130898830296347191e-01,1.724137931034482873e-01,3.048000000000000154e-01,1.000000000000000000e+00,-5.459127169200252983e-01,6.250057218895522126e+00
1.000000000000000000e+00,7.377758908227872725e-01,7.155172413793103869e-01,1.015999999999999959e-01,2.192118226600986153e-01,-2.940322164887061995e-01,-6.829942781104476168e+00
1.000000000000000000e+00,7.377758908227872725e-01,2.155172413793103592e-01,3.048000000000000154e-01,2.192118226600986153e-01,-5.150525144651316722e-01,1.829057218895515646e+00
1.000000000000000000e+00,6.445719819385579141e-01,4.525862068965517127e-01,2.539999999999999897e-02,2.463054187192118688e-02,-5.378709968760863047e-01,7.622057218895522013e+00
1.000000000000000000e+00,6.907755278982137259e-01,7.931034482758619886e-01,2.539999999999999897e-02,1.000000000000000000e+00,-4.128687590644646299e-01,4.432057218895524286e+00
1.000000000000000000e+00,7.600902459542082656e-01,4.310344827586207184e-02,1.524000000000000077e-01,1.000000000000000000e+00,-6.438501931127106337e-01,7.263057218895513145e+00
1.000000000000000000e+00,5.752572638825633744e-01,7.931034482758619886e-01,2.539999999999999897e-02,6.108374384236454624e-01,-4.100125238181127618e-01,-9.472942781104476850e+00
1.000000000000000000e+00,8.748304912379624154e-01,5.732758620689655249e-01,1.015999999999999959e-01,6.108374384236454624e-01,-3.301624481989610671e-01,-1.125994278110448299e+01
1.000000000000000000e+00,8.294049640102028054e-01,1.077586206896551796e-01,3.048000000000000154e-01,2.192118226600986153e-01,-5.541390703242673466e-01,-3.642942781104478556e+00
1.000000000000000000e+00,5.521460917862246465e-01,4.525862068965517127e-01,2.539999999999999897e-02,2.463054187192118688e-02,-5.378709968760863047e-01,-1.247942781104482535e+00
1.000000000000000000e+00,8.294049640102028054e-01,4.310344827586207184e-02,1.524000000000000077e-01,2.463054187192118688e-02,-6.168655289072919601e-01,2.423057218895523945e+00
1.000000000000000000e+00,8.748304912379624154e-01,2.500000000000000000e-01,2.539999999999999897e-02,2.192118226600986153e-01,-7.004844540414093546e-01,1.295205721889553452e+01
1.000000000000000000e+00,8.294049640102028054e-01,2.758620689655172376e-01,1.524000000000000077e-01,6.108374384236454624e-01,-5.441522831045896291e-01,-1.646942781104483444e+00
1.000000000000000000e+00,5.991464547107981931e-01,2.715517241379310498e-01,2.285999999999999976e-01,2.192118226600986153e-01,-5.092394849710158988e-01,9.837057218895525423e+00
1.000000000000000000e+00,9.210340371976184493e-01,5.905172413793103869e-01,2.539999999999999897e-02,2.192118226600986153e-01,-4.340861658978394932e-01,-5.366942781104482307e+00
1.000000000000000000e+00,5.752572638825633744e-01,1.000000000000000000e+00,2.539999999999999897e-02,1.000000000000000000e+00,-3.843532926987103249e-01,-5.526942781104478897e+00
1.000000000000000000e+00,7.377758908227872725e-01,2.758620689655172376e-01,1.524000000000000077e-01,2.463054187192118688e-02,-5.248624752566102281e-01,2.377057218895517465e+00
1.000000000000000000e+00,6.214608098422191862e-01,3.577586206896551935e-01,2.285999999999999976e-01,2.463054187192118688e-02,-4.322460455162868698e-01,6.785057218895532927e+00
1.000000000000000000e+00,8.517193191416239095e-01,3.577586206896551935e-01,2.285999999999999976e-01,2.192118226600986153e-01,-4.394253073897531059e-01,-9.424942781104475031e+00
1.000000000000000000e+00,8.987196820661973451e-01,1.853448275862069061e-01,1.015999999999999959e-01,6.108374384236454624e-01,-6.114310377106828565e-01,-8.149427811044755998e-01
1.000000000000000000e+00,6.214608098422191862e-01,7.931034482758619886e-01,2.539999999999999897e-02,1.000000000000000000e+00,-4.128687590644646299e-01,-1.577942781104480829e+00
1.000000000000000000e+00,8.294049640102028054e-01,4.310344827586207184e-02,3.048000000000000154e-01,6.108374384236454624e-01,-5.867192389198585545e-01,-2.779427811044836716e-01
1.000000000000000000e+00,8.294049640102028054e-01,4.310344827586207184e-02,5.079999999999999793e-02,1.000000000000000000e+00,-7.208214634353399264e-01,1.304605721889552861e+01
1.000000000000000000e+00,8.748304912379624154e-01,2.500000000000000000e-01,2.539999999999999897e-02,1.000000000000000000e+00,-7.071883738372609640e-01,1.311405721889551224e+01
1.000000000000000000e+00,5.298317366548036533e-01,4.525862068965517127e-01,2.539999999999999897e-02,2.463054187192118688e-02,-5.378709968760863047e-01,-2.237942781104477419e+00
1.000000000000000000e+00,6.445719819385579141e-01,5.905172413793103869e-01,2.539999999999999897e-02,2.192118226600986153e-01,-4.340861658978394932e-01,7.483057218895512008e+00
1.000000000000000000e+00,7.600902459542082656e-01,4.310344827586207184e-02,5.079999999999999793e-02,2.463054187192118688e-02,-7.115808267752531391e-01,1.162605721889551269e+01
1.000000000000000000e+00,8.294049640102028054e-01,5.258620689655172376e-01,5.079999999999999793e-02,1.000000000000000000e+00,-4.263568271546880339e-01,1.087057218895525423e+00
1.000000000000000000e+00,5.521460917862246465e-01,3.534482758620689502e-01,1.524000000000000077e-01,2.192118226600986153e-01,-4.700387870070277252e-01,6.104057218895521331e+00
1.000000000000000000e+00,6.445719819385579141e-01,5.258620689655172376e-01,5.079999999999999793e-02,2.192118226600986153e-01,-4.196523477874495867e-01,1.174605721889551724e+01
1.000000000000000000e+00,8.987196820661973451e-01,3.534482758620689502e-01,1.524000000000000077e-01,2.192118226600986153e-01,-4.700387870070277252e-01,-9.795942781104484354e+00
1.000000000000000000e+00,6.214608098422191862e-01,4.310344827586207184e-02,2.285999999999999976e-01,2.463054187192118688e-02,-5.905727314829417596e-01,5.291057218895518943e+00
1.000000000000000000e+00,7.600902459542082656e-01,3.534482758620689502e-01,1.524000000000000077e-01,2.192118226600986153e-01,-4.700387870070277252e-01,-1.155942781104483785e+00
1.000000000000000000e+00,8.294049640102028054e-01,5.732758620689655249e-01,1.015999999999999959e-01,2.192118226600986153e-01,-3.198416550466830488e-01,-1.047894278110447708e+01
1.000000000000000000e+00,5.991464547107981931e-01,4.525862068965517127e-01,2.539999999999999897e-02,2.463054187192118688e-02,-5.378709968760863047e-01,3.372057218895522013e+00
1.000000000000000000e+00,5.991464547107981931e-01,7.931034482758619886e-01,2.539999999999999897e-02,6.108374384236454624e-01,-4.100125238181127618e-01,-5.922942781104479693e+00
1.000000000000000000e+00,7.130898830296347191e-01,1.594827586206896686e-01,1.524000000000000077e-01,1.000000000000000000e+00,-6.016368081940886015e-01,8.760057218895527242e+00
1.000000000000000000e+00,6.684611727667927328e-01,4.051724137931034808e-01,5.079999999999999793e-02,2.463054187192118688e-02,-5.148560324627482476e-01,6.862057218895531108e+00
1.000000000000000000e+00,5.298317366548036533e-01,4.698275862068965747e-01,1.524000000000000077e-01,2.192118226600986153e-01,-3.757895183004973383e-01,5.931057218895519512e+00
1.000000000000000000e+00,5.991464547107981931e-01,2.155172413793103592e-01,2.285999999999999976e-01,2.463054187192118688e-02,-5.280343862057889082e-01,4.765057218895522695e+00
1.000000000000000000e+00,8.055157731819678757e-01,7.155172413793103869e-01,1.015999999999999959e-01,2.192118226600986153e-01,-2.940322164887061995e-01,-1.212994278110447333e+01
1.000000000000000000e+00,8.055157731819678757e-01,2.241379310344827624e-01,5.079999999999999793e-02,1.000000000000000000e+00,-6.551564452209212019e-01,1.234405721889553043e+01
1.000000000000000000e+00,6.214608098422191862e-01,1.724137931034482873e-01,3.048000000000000154e-01,6.108374384236454624e-01,-5.398155381544543774e-01,6.795057218895523832e+00
1.000000000000000000e+00,8.987196820661973451e-01,4.310344827586207184e-02,5.079999999999999793e-02,2.463054187192118688e-02,-7.115808267752531391e-01,5.206057218895525196e+00
1.000000000000000000e+00,6.445719819385579141e-01,8.922413793103448620e-01,5.079999999999999793e-02,1.000000000000000000e+00,-3.377921381749982022e-01,6.981057218895530880e+00
1.000000000000000000e+00,6.907755278982137259e-01,2.500000000000000000e-01,2.539999999999999897e-02,2.463054187192118688e-02,-6.979477944397115552e-01,3.964057218895520762e+00
1.000000000000000000e+00,8.748304912379624154e-01,2.758620689655172376e-01,1.524000000000000077e-01,1.000000000000000000e+00,-5.518467901407987375e-01,-4.972942781104476850e+00
1.000000000000000000e+00,8.294049640102028054e-01,5.862068965517240882e-01,1.524000000000000077e-01,1.000000000000000000e+00,-3.029994579949004674e-01,-1.334994278110447219e+01
1.000000000000000000e+00,8.055157731819678757e-01,4.310344827586207184e-02,3.048000000000000154e-01,2.463054187192118688e-02,-5.710003786949502391e-01,-2.248942781104473099e+00
1.000000000000000000e+00,5.991464547107981931e-01,4.525862068965517127e-01,2.539999999999999897e-02,2.192118226600986153e-01,-5.404075739118207045e-01,-2.299427811044818526e-01
1.000000000000000000e+00,8.748304912379624154e-01,4.310344827586207184e-02,2.539999999999999897e-02,6.108374384236454624e-01,-7.793783572729404696e-01,1.471905721889553043e+01
1.000000000000000000e+00,9.680344001221918848e-01,2.500000000000000000e-01,2.539999999999999897e-02,6.108374384236454624e-01,-7.043325319666774442e-01,3.010057218895527242e+00
1.000000000000000000e+00,6.445719819385579141e-01,7.068965517241379004e-01,5.079999999999999793e-02,6.108374384236454624e-01,-3.604814078996269044e-01,7.946057218895534291e+00
1.000000000000000000e+00,5.521460917862246465e-01,3.577586206896551935e-01,2.285999999999999976e-01,6.108374384236454624e-01,-4.494469952034780835e-01,1.500005721889550792e+01
1.000000000000000000e+00,6.907755278982137259e-01,4.310344827586207184e-02,1.015999999999999959e-01,1.000000000000000000e+00,-6.716540055018063171e-01,7.441057218895510417e+00
1.000000000000000000e+00,6.684611727667927328e-01,8.922413793103448620e-01,5.079999999999999793e-02,1.000000000000000000e+00,-3.377921381749982022e-01,3.171057218895528607e+00
1.000000000000000000e+00,6.445719819385579141e-01,7.931034482758619886e-01,2.539999999999999897e-02,2.463054187192118688e-02,-4.036277561272459957e-01,1.550205721889551747e+01
1.000000000000000000e+00,6.684611727667927328e-01,1.293103448275862155e-01,2.285999999999999976e-01,6.108374384236454624e-01,-5.765046363260115658e-01,7.108057218895512008e+00
1.000000000000000000e+00,7.377758908227872725e-01,4.310344827586207184e-02,3.048000000000000154e-01,2.463054187192118688e-02,-5.710003786949502391e-01,9.810572188955166695e-01
1.000000000000000000e+00,6.214608098422191862e-01,4.310344827586207184e-02,1.524000000000000077e-01,2.463054187192118688e-02,-6.168655289072919601e-01,2.330572188955262192e-01
1.000000000000000000e+00,8.294049640102028054e-01,1.594827586206896686e-01,1.524000000000000077e-01,2.192118226600986153e-01,-5.826614736226066738e-01,5.050572188955175790e-01
1.000000000000000000e+00,8.517193191416239095e-01,5.732758620689655249e-01,1.015999999999999959e-01,2.463054187192118688e-02,-3.173051960581347863e-01,-1.423694278110447264e+01
1.000000000000000000e+00,9.433483923290393314e-01,1.594827586206896686e-01,1.524000000000000077e-01,1.000000000000000000e+00,-6.016368081940886015e-01,-8.349942781104472189e+00
1.000000000000000000e+00,6.907755278982137259e-01,5.258620689655172376e-01,5.079999999999999793e-02,2.192118226600986153e-01,-4.196523477874495867e-01,1.104605721889552861e+01
1.000000000000000000e+00,7.824046010856292588e-01,1.724137931034482873e-01,3.048000000000000154e-01,2.463054187192118688e-02,-5.240965860240528462e-01,-1.785942781104479238e+00
1.000000000000000000e+00,7.377758908227872725e-01,2.155172413793103592e-01,3.048000000000000154e-01,1.000000000000000000e+00,-5.302781315157766295e-01,5.261057218895517806e+00
1.000000000000000000e+00,8.055157731819678757e-01,2.155172413793103592e-01,2.285999999999999976e-01,6.108374384236454624e-01,-5.452354719463698984e-01,1.010057218895527242e+00
1.000000000000000000e+00,7.130898830296347191e-01,7.931034482758619886e-01,2.539999999999999897e-02,2.192118226600986153e-01,-4.061648937383988134e-01,9.980057218895526105e+00
1.000000000000000000e+00,5.521460917862246465e-01,7.068965517241379004e-01,5.079999999999999793e-02,2.463054187192118688e-02,-3.540966474062876013e-01,-1.589427811044838990e-01
1.000000000000000000e+00,6.445719819385579141e-01,5.862068965517240882e-01,1.524000000000000077e-01,2.192118226600986153e-01,-2.840245914714655817e-01,-4.833942781104481057e+00
1.000000000000000000e+00,8.748304912379624154e-01,4.310344827586207184e-02,1.524000000000000077e-01,1.000000000000000000e+00,-6.438501931127106337e-01,4.043057218895528493e+00
1.000000000000000000e+00,7.130898830296347191e-01,7.068965517241379004e-01,5.079999999999999793e-02,6.108374384236454624e-01,-3.604814078996269044e-01,8.616057218895521785e+00
1.000000000000000000e+00,9.210340371976184493e-01,4.310344827586207184e-02,2.539999999999999897e-02,6.108374384236454624e-01,-7.793783572729404696e-01,1.317905721889550996e+01
1.000000000000000000e+00,5.991464547107981931e-01,7.155172413793103869e-01,1.015999999999999959e-01,2.192118226600986153e-01,-2.940322164887061995e-01,-8.999427811044835579e-01
1.000000000000000000e+00,7.130898830296347191e-01,5.862068965517240882e-01,1.524000000000000077e-01,1.000000000000000000e+00,-3.029994579949004674e-01,-1.229942781104481853e+00
