6.684611727667927106e+00,3.000000000000000000e+00,3.048000000000000154e-01,5.550000000000000000e+01,-5.398155381544543552e+00,8.565057218895534064e+00
9.210340371976183604e+00,7.200000000000000178e+00,1.524000000000000077e-01,3.960000000000000142e+01,-4.700387870070277252e+00,-1.051594278110448322e+01
6.214608098422191418e+00,1.259999999999999964e+01,1.524000000000000077e-01,7.129999999999999716e+01,-3.029994579949004230e+00,2.800572188955232633e-01
7.600902459542082212e+00,2.000000000000000000e+00,2.285999999999999976e-01,3.169999999999999929e+01,-5.593034795854160635e+00,1.653057218895527924e+00
8.517193191416238207e+00,0.000000000000000000e+00,2.285999999999999976e-01,5.550000000000000000e+01,-6.077737287865621063e+00,1.026057218895518375e+00
6.684611727667927106e+00,4.000000000000000000e+00,2.285999999999999976e-01,3.960000000000000142e+01,-5.352138062652582740e+00,9.085057218895515874e+00
8.748304912379623488e+00,7.200000000000000178e+00,1.524000000000000077e-01,3.960000000000000142e+01,-4.700387870070277252e+00,-8.695942781104475827e+00
8.517193191416238207e+00,4.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,-5.302781315157766073e+00,-3.598942781104481625e+00
6.214608098422191418e+00,7.299999999999999822e+00,2.285999999999999976e-01,3.169999999999999929e+01,-4.322460455162868698e+00,6.785057218895532927e+00
8.517193191416238207e+00,2.000000000000000000e+00,2.285999999999999976e-01,7.129999999999999716e+01,-5.832647059502021669e+00,1.432057218895524286e+00
8.748304912379623488e+00,3.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,-5.240965860240527796e+00,-1.166594278110447469e+01
5.991464547107981709e+00,9.500000000000000000e+00,2.539999999999999897e-02,3.960000000000000142e+01,-5.404075739118207267e+00,-2.299427811044818526e-01
5.991464547107981709e+00,1.559999999999999964e+01,1.015999999999999959e-01,3.960000000000000142e+01,-2.940322164887061884e+00,-8.999427811044835579e-01
9.680344001221918404e+00,0.000000000000000000e+00,1.524000000000000077e-01,7.129999999999999716e+01,-6.438501931127105671e+00,-8.086942781104481170e+00
5.991464547107981709e+00,1.230000000000000071e+01,1.015999999999999959e-01,7.129999999999999716e+01,-3.387910050535378303e+00,1.804405721889551728e+01
8.748304912379623488e+00,0.000000000000000000e+00,1.015999999999999959e-01,7.129999999999999716e+01,-6.716540055018062283e+00,8.011057218895532017e+00
8.294049640102027610e+00,0.000000000000000000e+00,5.079999999999999793e-02,3.960000000000000142e+01,-7.141173938884094241e+00,1.392405721889551451e+01
6.684611727667927106e+00,3.299999999999999822e+00,1.015999999999999959e-01,3.960000000000000142e+01,-6.011104147693737687e+00,8.607057218895535655e+00
8.517193191416238207e+00,4.000000000000000000e+00,2.285999999999999976e-01,3.169999999999999929e+01,-5.280343862057888416e+00,-5.414942781104484126e+00
6.214608098422191418e+00,2.219999999999999929e+01,2.539999999999999897e-02,7.129999999999999716e+01,-3.843532926987102805e+00,-3.416942781104479465e+00
7.824046010856291922e+00,0.000000000000000000e+00,1.015999999999999959e-01,3.169999999999999929e+01,-6.501677025552655920e+00,1.061905721889550769e+01
8.987196820661973007e+00,5.400000000000000355e+00,1.524000000000000077e-01,5.550000000000000000e+01,-5.441522831045896069e+00,-6.456942781104471507e+00
5.521460917862246021e+00,1.739999999999999858e+01,2.539999999999999897e-02,5.550000000000000000e+01,-4.100125238181127507e+00,-1.089294278110447856e+01
8.055157731819678091e+00,1.540000000000000036e+01,5.079999999999999793e-02,3.169999999999999929e+01,-3.540966474062875680e+00,-3.338942781104476509e+00
8.987196820661973007e+00,0.000000000000000000e+00,2.539999999999999897e-02,7.129999999999999716e+01,-7.822342462718742340e+00,8.483057218895512008e+00
6.907755278982136815e+00,5.400000000000000355e+00,1.524000000000000077e-01,3.169999999999999929e+01,-5.248624752566102281e+00,6.857057218895535655e+00
7.600902459542082212e+00,5.400000000000000355e+00,1.524000000000000077e-01,3.960000000000000142e+01,-5.328716782005891162e+00,3.263057218895527356e+00
9.903487552536127225e+00,4.799999999999999822e+00,2.539999999999999897e-02,7.129999999999999716e+01,-7.071883738372608974e+00,-1.675942781104479806e+00
7.600902459542082212e+00,1.119999999999999929e+01,5.079999999999999793e-02,3.960000000000000142e+01,-4.196523477874495534e+00,3.036057218895523491e+00
6.445719819385578475e+00,8.900000000000000355e+00,1.015999999999999959e-01,3.960000000000000142e+01,-4.385263868866865700e+00,1.053605721889550928e+01
8.294049640102027610e+00,3.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,-5.306871852046763927e+00,-4.591942781104476623e+00
7.824046010856291922e+00,1.540000000000000036e+01,5.079999999999999793e-02,5.550000000000000000e+01,-3.604814078996268822e+00,4.246057218895517238e+00
5.991464547107981709e+00,1.969999999999999929e+01,5.079999999999999793e-02,7.129999999999999716e+01,-3.377921381749981578e+00,2.481057218895516669e+00
8.517193191416238207e+00,3.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,-5.459127169200252538e+00,-3.249942781104477874e+00
8.294049640102027610e+00,0.000000000000000000e+00,2.285999999999999976e-01,7.129999999999999716e+01,-6.145338598533737873e+00,4.440057218895519853e+00
8.294049640102027610e+00,0.000000000000000000e+00,3.048000000000000154e-01,5.550000000000000000e+01,-5.867192389198585545e+00,-2.779427811044836716e-01
7.824046010856291922e+00,4.000000000000000000e+00,2.285999999999999976e-01,3.960000000000000142e+01,-5.352138062652582740e+00,-1.734942781104477305e+00
6.214608098422191418e+00,1.969999999999999929e+01,5.079999999999999793e-02,7.129999999999999716e+01,-3.377921381749981578e+00,5.611057218895526333e+00
7.130898830296346524e+00,0.000000000000000000e+00,5.079999999999999793e-02,3.960000000000000142e+01,-7.141173938884094241e+00,7.764057218895517920e+00
6.214608098422191418e+00,4.000000000000000000e+00,2.285999999999999976e-01,3.169999999999999929e+01,-5.280343862057888416e+00,7.555057218895514737e+00
7.130898830296346524e+00,4.200000000000000178e+00,5.079999999999999793e-02,3.960000000000000142e+01,-6.484522292013623179e+00,7.043057218895514282e+00
7.824046010856291922e+00,7.299999999999999822e+00,2.285999999999999976e-01,3.960000000000000142e+01,-4.394253073897530726e+00,-4.824942781104480716e+00
8.055157731819678091e+00,1.739999999999999858e+01,2.539999999999999897e-02,7.129999999999999716e+01,-4.128687590644646299e+00,5.152057218895523150e+00
6.684611727667927106e+00,1.259999999999999964e+01,1.524000000000000077e-01,7.129999999999999716e+01,-3.029994579949004230e+00,1.670057218895523832e+00
7.824046010856291922e+00,1.559999999999999964e+01,1.015999999999999959e-01,7.129999999999999716e+01,-3.129814675098907983e+00,-2.385942781104473553e+00
8.987196820661973007e+00,0.000000000000000000e+00,2.539999999999999897e-02,5.550000000000000000e+01,-7.793783572729403808e+00,1.477905721889553270e+01
8.748304912379623488e+00,0.000000000000000000e+00,2.539999999999999897e-02,3.960000000000000142e+01,-7.755303837458147775e+00,1.544205721889551519e+01
8.055157731819678091e+00,5.400000000000000355e+00,1.524000000000000077e-01,3.960000000000000142e+01,-5.328716782005891162e+00,-2.246942781104477760e+00
7.130898830296346524e+00,1.259999999999999964e+01,1.524000000000000077e-01,7.129999999999999716e+01,-3.029994579949004230e+00,-1.229942781104481853e+00
6.684611727667927106e+00,9.900000000000000355e+00,1.524000000000000077e-01,3.169999999999999929e+01,-3.677801046906935323e+00,4.155057218895523263e+00
8.055157731819678091e+00,0.000000000000000000e+00,5.079999999999999793e-02,5.550000000000000000e+01,-7.179655870014399532e+00,1.344205721889551519e+01
6.214608098422191418e+00,1.540000000000000036e+01,5.079999999999999793e-02,7.129999999999999716e+01,-3.633372848202307104e+00,5.901057218895518375e+00
5.752572638825633078e+00,5.400000000000000355e+00,1.524000000000000077e-01,3.169999999999999929e+01,-5.248624752566102281e+00,4.357057218895521444e+00
8.517193191416238207e+00,4.200000000000000178e+00,5.079999999999999793e-02,7.129999999999999716e+01,-6.551564452209211353e+00,1.144405721889552474e+01
6.445719819385578475e+00,0.000000000000000000e+00,1.015999999999999959e-01,3.169999999999999929e+01,-6.501677025552655920e+00,5.029057218895518488e+00
8.517193191416238207e+00,3.000000000000000000e+00,3.048000000000000154e-01,5.550000000000000000e+01,-5.398155381544543552e+00,-4.074942781104480716e+00
8.294049640102027610e+00,1.119999999999999929e+01,5.079999999999999793e-02,7.129999999999999716e+01,-4.263568271546880339e+00,1.087057218895525423e+00
5.991464547107981709e+00,6.700000000000000178e+00,1.015999999999999959e-01,3.169999999999999929e+01,-5.127854176417061538e+00,6.912057218895514055e+00
6.684611727667927106e+00,1.230000000000000071e+01,1.015999999999999959e-01,7.129999999999999716e+01,-3.387910050535378303e+00,5.934057218895519625e+00
8.987196820661973007e+00,0.000000000000000000e+00,3.048000000000000154e-01,5.550000000000000000e+01,-5.867192389198585545e+00,-4.907942781104479124e+00
5.752572638825633078e+00,5.400000000000000355e+00,1.524000000000000077e-01,3.960000000000000142e+01,-5.328716782005891162e+00,3.963057218895515987e+00
6.907755278982136815e+00,0.000000000000000000e+00,1.015999999999999959e-01,3.169999999999999929e+01,-6.501677025552655920e+00,9.929057218895509962e+00
7.130898830296346524e+00,0.000000000000000000e+00,1.524000000000000077e-01,7.129999999999999716e+01,-6.438501931127105671e+00,7.543057218895514282e+00
6.684611727667927106e+00,8.900000000000000355e+00,1.015999999999999959e-01,3.960000000000000142e+01,-4.385263868866865700e+00,9.556057218895519512e+00
7.130898830296346524e+00,0.000000000000000000e+00,2.285999999999999976e-01,3.960000000000000142e+01,-5.977518250375487341e+00,8.011057218895532017e+00
7.824046010856291922e+00,2.000000000000000000e+00,2.285999999999999976e-01,3.960000000000000142e+01,-5.664829104928296388e+00,1.305721889552735604e-02
6.214608098422191418e+00,9.500000000000000000e+00,2.539999999999999897e-02,3.960000000000000142e+01,-5.404075739118207267e+00,2.510057218895527242e+00
6.445719819385578475e+00,0.000000000000000000e+00,2.285999999999999976e-01,3.960000000000000142e+01,-5.977518250375487341e+00,7.321057218895534291e+00
6.445719819385578475e+00,1.119999999999999929e+01,5.079999999999999793e-02,7.129999999999999716e+01,-4.263568271546880339e+00,1.222705721889551178e+01
7.130898830296346524e+00,8.400000000000000355e+00,5.079999999999999793e-02,3.960000000000000142e+01,-5.173926874953405530e+00,9.821057218895534291e+00
6.445719819385578475e+00,1.500000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,-5.541390703242672799e+00,6.927057218895528834e+00
8.294049640102027610e+00,0.000000000000000000e+00,1.524000000000000077e-01,7.129999999999999716e+01,-6.438501931127105671e+00,7.473057218895521103e+00
6.445719819385578475e+00,1.230000000000000071e+01,1.015999999999999959e-01,3.960000000000000142e+01,-3.198416550466830266e+00,-6.894278110448048835e-02
8.294049640102027610e+00,0.000000000000000000e+00,5.079999999999999793e-02,7.129999999999999716e+01,-7.208214634353399042e+00,1.304605721889552861e+01
6.907755278982136815e+00,3.299999999999999822e+00,1.015999999999999959e-01,3.169999999999999929e+01,-5.985740958138386247e+00,1.162805721889552224e+01
8.748304912379623488e+00,9.900000000000000355e+00,1.524000000000000077e-01,3.960000000000000142e+01,-3.757895183004973383e+00,-1.149894278110447310e+01
8.294049640102027610e+00,9.900000000000000355e+00,1.524000000000000077e-01,5.550000000000000000e+01,-3.870698737068517303e+00,-8.438942781104485036e+00
6.214608098422191418e+00,0.000000000000000000e+00,2.285999999999999976e-01,5.550000000000000000e+01,-6.077737287865621063e+00,2.396057218895522922e+00
6.907755278982136815e+00,1.969999999999999929e+01,5.079999999999999793e-02,3.960000000000000142e+01,-3.310881470664225112e+00,-2.479942781104481853e+00
7.600902459542082212e+00,9.900000000000000355e+00,1.524000000000000077e-01,3.169999999999999929e+01,-3.677801046906935323e+00,-4.524942781104483558e+00
8.294049640102027610e+00,1.739999999999999858e+01,2.539999999999999897e-02,3.169999999999999929e+01,-4.036277561272459735e+00,6.120572188955168969e-01
7.377758908227872503e+00,1.540000000000000036e+01,5.079999999999999793e-02,7.129999999999999716e+01,-3.633372848202307104e+00,8.681057218895519512e+00
6.684611727667927106e+00,1.230000000000000071e+01,1.015999999999999959e-01,3.169999999999999929e+01,-3.173051960581347419e+00,-1.346942781104472076e+00
6.684611727667927106e+00,9.900000000000000355e+00,1.524000000000000077e-01,7.129999999999999716e+01,-3.947645001737570158e+00,7.495057218895512463e+00
7.600902459542082212e+00,4.000000000000000000e+00,2.285999999999999976e-01,7.129999999999999716e+01,-5.519954552999701392e+00,4.834057218895525310e+00
8.294049640102027610e+00,1.540000000000000036e+01,5.079999999999999793e-02,5.550000000000000000e+01,-3.604814078996268822e+00,-4.639427811044765093e-01
7.377758908227872503e+00,1.259999999999999964e+01,1.524000000000000077e-01,3.960000000000000142e+01,-2.840245914714655928e+00,-1.060394278110447708e+01
7.824046010856291922e+00,9.900000000000000355e+00,1.524000000000000077e-01,3.169999999999999929e+01,-3.677801046906935323e+00,-6.654942781104479010e+00
5.298317366548036311e+00,8.900000000000000355e+00,1.015999999999999959e-01,7.129999999999999716e+01,-4.574757379579896366e+00,1.211905721889550769e+01
7.130898830296346524e+00,5.299999999999999822e+00,2.285999999999999976e-01,7.129999999999999716e+01,-5.260212660514491212e+00,1.199605721889551724e+01
8.294049640102027610e+00,0.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,-5.710003786949502391e+00,-3.238942781104482194e+00
8.055157731819678091e+00,5.400000000000000355e+00,1.524000000000000077e-01,7.129999999999999716e+01,-5.518467901407986709e+00,1.927057218895528834e+00
5.752572638825633078e+00,2.000000000000000000e+00,2.285999999999999976e-01,3.960000000000000142e+01,-5.664829104928296388e+00,-1.246942781104477760e+00
8.517193191416238207e+00,8.900000000000000355e+00,1.015999999999999959e-01,3.960000000000000142e+01,-4.385263868866865700e+00,-8.303942781104479920e+00
7.824046010856291922e+00,4.000000000000000000e+00,2.285999999999999976e-01,7.129999999999999716e+01,-5.519954552999701392e+00,2.954057218895515646e+00
8.517193191416238207e+00,0.000000000000000000e+00,2.285999999999999976e-01,3.169999999999999929e+01,-5.905727314829417374e+00,-8.789427811044827621e-01
7.824046010856291922e+00,9.500000000000000000e+00,2.539999999999999897e-02,5.550000000000000000e+01,-5.442557320266780962e+00,1.276805721889550860e+01
5.752572638825633078e+00,1.269999999999999929e+01,2.539999999999999897e-02,7.129999999999999716e+01,-4.407894337412326280e+00,1.554057218895524173e+00
6.214608098422191418e+00,3.000000000000000000e+00,3.048000000000000154e-01,5.550000000000000000e+01,-5.398155381544543552e+00,6.795057218895523832e+00
6.445719819385578475e+00,5.400000000000000355e+00,1.524000000000000077e-01,7.129999999999999716e+01,-5.518467901407986709e+00,7.587057218895525423e+00
5.991464547107981709e+00,9.500000000000000000e+00,2.539999999999999897e-02,3.169999999999999929e+01,-5.378709968760862381e+00,3.372057218895522013e+00
7.824046010856291922e+00,4.000000000000000000e+00,2.285999999999999976e-01,3.169999999999999929e+01,-5.280343862057888416e+00,-1.174942781104475031e+00
8.987196820661973007e+00,0.000000000000000000e+00,5.079999999999999793e-02,3.169999999999999929e+01,-7.115808267752530725e+00,5.206057218895525196e+00
7.377758908227872503e+00,0.000000000000000000e+00,2.539999999999999897e-02,3.960000000000000142e+01,-7.755303837458147775e+00,2.772057218895527697e+00
6.684611727667927106e+00,1.259999999999999964e+01,1.524000000000000077e-01,3.960000000000000142e+01,-2.840245914714655928e+00,-4.823942781104475941e+00
8.294049640102027610e+00,3.299999999999999822e+00,1.015999999999999959e-01,3.960000000000000142e+01,-6.011104147693737687e+00,3.497057218895522013e+00
9.210340371976183604e+00,0.000000000000000000e+00,2.539999999999999897e-02,3.960000000000000142e+01,-7.755303837458147775e+00,1.199205721889552656e+01
5.298317366548036311e+00,1.119999999999999929e+01,5.079999999999999793e-02,3.960000000000000142e+01,-4.196523477874495534e+00,3.626057218895526901e+00
5.991464547107981709e+00,1.230000000000000071e+01,1.015999999999999959e-01,3.960000000000000142e+01,-3.198416550466830266e+00,6.881057218895508143e+00
8.294049640102027610e+00,4.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,-5.302781315157766073e+00,-1.848942781104481625e+00
8.748304912379623488e+00,4.799999999999999822e+00,2.539999999999999897e-02,3.960000000000000142e+01,-7.004844540414093323e+00,1.295205721889553452e+01
7.130898830296346524e+00,2.000000000000000000e+00,2.285999999999999976e-01,5.550000000000000000e+01,-5.765046363260115214e+00,7.378057218895522240e+00
8.517193191416238207e+00,1.559999999999999964e+01,1.015999999999999959e-01,3.960000000000000142e+01,-2.940322164887061884e+00,-1.515994278110447446e+01
6.214608098422191418e+00,1.540000000000000036e+01,5.079999999999999793e-02,3.960000000000000142e+01,-3.566332672025459782e+00,4.579057218895515646e+00
5.752572638825633078e+00,8.900000000000000355e+00,1.015999999999999959e-01,7.129999999999999716e+01,-4.574757379579896366e+00,1.519905721889552019e+01
8.294049640102027610e+00,1.230000000000000071e+01,1.015999999999999959e-01,5.550000000000000000e+01,-3.301624481989610338e+00,-6.979942781104481853e+00
8.748304912379623488e+00,0.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,-5.710003786949502391e+00,-7.608942781104472530e+00
6.907755278982136815e+00,2.000000000000000000e+00,2.285999999999999976e-01,3.169999999999999929e+01,-5.593034795854160635e+00,8.923057218895509735e+00
6.445719819385578475e+00,5.400000000000000355e+00,1.524000000000000077e-01,5.550000000000000000e+01,-5.441522831045896069e+00,1.042305721889550973e+01
8.987196820661973007e+00,0.000000000000000000e+00,2.539999999999999897e-02,3.960000000000000142e+01,-7.755303837458147775e+00,1.448205721889553566e+01
7.824046010856291922e+00,5.400000000000000355e+00,1.524000000000000077e-01,5.550000000000000000e+01,-5.441522831045896069e+00,2.693057218895519966e+00
8.987196820661973007e+00,4.200000000000000178e+00,5.079999999999999793e-02,7.129999999999999716e+01,-6.551564452209211353e+00,3.884057218895522468e+00
6.684611727667927106e+00,4.799999999999999822e+00,2.539999999999999897e-02,3.169999999999999929e+01,-6.979477944397115330e+00,1.264057218895517920e+00
9.433483923290392426e+00,2.700000000000000178e+00,1.524000000000000077e-01,3.960000000000000142e+01,-5.826614736226066960e+00,-1.273494278110447731e+01
5.991464547107981709e+00,1.269999999999999929e+01,2.539999999999999897e-02,3.960000000000000142e+01,-4.340861658978394821e+00,4.143057218895522809e+00
8.294049640102027610e+00,4.000000000000000000e+00,2.285999999999999976e-01,3.960000000000000142e+01,-5.352138062652582740e+00,-2.224942781104472189e+00
9.210340371976183604e+00,3.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,-5.459127169200252538e+00,-1.115994278110447446e+01
6.684611727667927106e+00,3.000000000000000000e+00,3.048000000000000154e-01,3.169999999999999929e+01,-5.240965860240527796e+00,7.324057218895520194e+00
6.684611727667927106e+00,1.540000000000000036e+01,5.079999999999999793e-02,3.960000000000000142e+01,-3.566332672025459782e+00,7.039057218895523604e+00
5.991464547107981709e+00,5.400000000000000355e+00,1.524000000000000077e-01,3.169999999999999929e+01,-5.248624752566102281e+00,6.397057218895527697e+00
7.824046010856291922e+00,4.000000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,-5.302781315157766073e+00,2.391057218895527470e+00
8.294049640102027610e+00,4.799999999999999822e+00,2.539999999999999897e-02,5.550000000000000000e+01,-7.043325319666774220e+00,1.254005721889552838e+01
8.987196820661973007e+00,0.000000000000000000e+00,5.079999999999999793e-02,3.960000000000000142e+01,-7.141173938884094241e+00,7.134057218895522468e+00
8.748304912379623488e+00,4.000000000000000000e+00,2.285999999999999976e-01,5.550000000000000000e+01,-5.452354719463698984e+00,-4.229942781104481853e+00
7.130898830296346524e+00,2.000000000000000000e+00,2.285999999999999976e-01,3.169999999999999929e+01,-5.593034795854160635e+00,7.293057218895514282e+00
6.214608098422191418e+00,1.559999999999999964e+01,1.015999999999999959e-01,7.129999999999999716e+01,-3.129814675098907983e+00,9.254057218895527015e+00
8.294049640102027610e+00,8.400000000000000355e+00,5.079999999999999793e-02,3.169999999999999929e+01,-5.148560324627482032e+00,-3.277942781104483672e+00
6.214608098422191418e+00,7.299999999999999822e+00,2.285999999999999976e-01,3.960000000000000142e+01,-4.394253073897530726e+00,8.915057218895528379e+00
9.433483923290392426e+00,0.000000000000000000e+00,5.079999999999999793e-02,7.129999999999999716e+01,-7.208214634353399042e+00,3.836057218895520649e+00
9.680344001221918404e+00,4.799999999999999822e+00,2.539999999999999897e-02,5.550000000000000000e+01,-7.043325319666774220e+00,3.010057218895527242e+00
7.600902459542082212e+00,1.559999999999999964e+01,1.015999999999999959e-01,3.960000000000000142e+01,-2.940322164887061884e+00,-1.048994278110447276e+01
6.684611727667927106e+00,3.299999999999999822e+00,1.015999999999999959e-01,5.550000000000000000e+01,-6.114310377106828120e+00,7.735057218895521558e+00
6.445719819385578475e+00,9.500000000000000000e+00,2.539999999999999897e-02,3.169999999999999929e+01,-5.378709968760862381e+00,7.622057218895522013e+00
7.824046010856291922e+00,9.500000000000000000e+00,2.539999999999999897e-02,3.960000000000000142e+01,-5.404075739118207267e+00,9.850057218895530653e+00
8.748304912379623488e+00,8.900000000000000355e+00,1.015999999999999959e-01,7.129999999999999716e+01,-4.574757379579896366e+00,-4.130942781104478101e+00
5.521460917862246021e+00,8.900000000000000355e+00,1.015999999999999959e-01,7.129999999999999716e+01,-4.574757379579896366e+00,1.314905721889550883e+01
9.680344001221918404e+00,1.500000000000000000e+00,3.048000000000000154e-01,7.129999999999999716e+01,-5.693647012426052534e+00,-1.480194278110448458e+01
8.987196820661973007e+00,4.000000000000000000e+00,2.285999999999999976e-01,7.129999999999999716e+01,-5.519954552999701392e+00,-8.535942781104479238e+00
7.130898830296346524e+00,7.299999999999999822e+00,2.285999999999999976e-01,3.169999999999999929e+01,-4.322460455162868698e+00,-8.749427811044778736e-01
8.517193191416238207e+00,0.000000000000000000e+00,1.524000000000000077e-01,5.550000000000000000e+01,-6.361554789400947207e+00,3.819057218895524741e+00
6.907755278982136815e+00,6.700000000000000178e+00,1.015999999999999959e-01,7.129999999999999716e+01,-5.342712403455074366e+00,1.537405721889553156e+01
6.445719819385578475e+00,9.500000000000000000e+00,2.539999999999999897e-02,7.129999999999999716e+01,-5.471114821925546323e+00,4.342057218895520876e+00
5.298317366548036311e+00,1.540000000000000036e+01,5.079999999999999793e-02,3.960000000000000142e+01,-3.566332672025459782e+00,3.990572188955230359e-01
8.748304912379623488e+00,7.299999999999999822e+00,2.285999999999999976e-01,7.129999999999999716e+01,-4.562072383085368443e+00,-5.565942781104480375e+00
7.824046010856291922e+00,1.739999999999999858e+01,2.539999999999999897e-02,7.129999999999999716e+01,-4.128687590644646299e+00,5.362057218895516897e+00
8.987196820661973007e+00,4.799999999999999822e+00,2.539999999999999897e-02,7.129999999999999716e+01,-7.071883738372608974e+00,1.013405721889552247e+01
6.214608098422191418e+00,7.200000000000000178e+00,1.524000000000000077e-01,7.129999999999999716e+01,-4.890137280663032548e+00,1.065905721889552815e+01
6.214608098422191418e+00,1.739999999999999858e+01,2.539999999999999897e-02,3.960000000000000142e+01,-4.061648937383988134e+00,-3.869942781104482421e+00
7.824046010856291922e+00,3.299999999999999822e+00,1.015999999999999959e-01,3.960000000000000142e+01,-6.011104147693737687e+00,9.407057218895518602e+00
6.214608098422191418e+00,9.500000000000000000e+00,2.539999999999999897e-02,3.169999999999999929e+01,-5.378709968760862381e+00,5.502057218895517465e+00
7.130898830296346524e+00,5.400000000000000355e+00,1.524000000000000077e-01,5.550000000000000000e+01,-5.441522831045896069e+00,9.393057218895508598e+00
9.210340371976183604e+00,0.000000000000000000e+00,3.048000000000000154e-01,3.960000000000000142e+01,-5.775908105255605385e+00,-9.244942781104482421e+00
